P1,32.37500,5.82463
P2,42.50000,4.31774
F1,59.83333,14.36991
rF1,37.50000,15.87398
F2a,32.00000,6.65475
F2b,35.57143,8.91723
rF2a,47.00000,6.98638
rF2b,28.14286,7.32715
BC1a,30.80000,9.45727
BC1b,51.42857,8.53524
rBC1a,45.50000,6.05628
rBC1b,45.25000,7.76381
BC2a,34.14286,7.10610
BC2b,39.60000,15.73086
rBC2a,53.00000,6.62786
rBC2b,58.28571,8.52926
