P1,33.62500,2.31407
P2,42.50000,4.31774
F1,44.80000,6.93830
rF1,37.25000,8.22977
F2a,23.85714,4.52205
F2b,25.85714,2.88203
rF2a,33.25000,5.46008
rF2b,24.12500,3.28110
BC1a,35.12500,6.18303
BC1b,54.66667,6.55574
rBC1a,43.50000,7.23303
rBC1b,43.12500,5.65824
BC2a,19.20000,4.16413
BC2b,13.00000,2.94958
rBC2a,47.66667,11.06245
rBC2b,47.66667,11.20020
