P1,72.42857,9.36777
P2,47.16667,10.03919
F1,77.00000,14.16905
rF1,57.85714,15.20875
F2a,81.57143,6.70770
F2b,76.71429,12.84470
rF2a,82.85714,6.16607
rF2b,74.00000,5.34077
BC1a,48.00000,9.03960
BC1b,67.28571,3.95639
rBC1a,73.42857,8.22267
rBC1b,95.83333,3.04868
BC2a,89.42857,16.20091
BC2b,81.85714,22.50865
rBC2a,72.42857,13.66061
rBC2b,64.71429,14.99637
