P1,60.04347826,2.936399789
P2,58.76,2.980648699
F1,69.83333333,5.272524719
rF1,73.20833333,5.267819712
F2a,36.25,4.835357465
F2b,49.08333333,4.101844251
rF2a,25.41666667,5.680186634
rF2b,34.91666667,6.065873658
BC1a,43.72727273,3.681109974
BC1b,38.85,3.474171617
rBC1a,51.66666667,4.573908058
rBC1b,58.42857143,5.151777977
BC2a,25.33333333,4.612784168
BC2b,26.52380952,3.869673942
rBC2a,8.952380952,2.200082456
rBC2b,19.95238095,2.071893763
