P1,59.5,6.676532555
P2,58.76,2.980648699
F1,63.72,4.649200648
rF1,84.32,4.514317963
F2a,24.58333333,4.051670687
F2b,30.16666667,3.265599702
rF2a,31.16666667,2.922828988
rF2b,34.83333333,4.964774909
BC1a,36.95238095,3.793149333
BC1b,41,3.483976928
rBC1a,16.19047619,2.296601057
rBC1b,19,2.669046557
BC2a,32.61904762,4.560950293
BC2b,33.95238095,3.865892486
rBC2a,20.19047619,2.594517156
rBC2b,30.42857143,3.921595538
