P1,35.14286,9.87886
P2,61.28571,6.17489
F1,51.00000,4.95215
rF1,63.33333,10.94430
F2a,52.42857,11.80165
F2b,72.50000,6.52048
rF2a,64.42857,2.91839
rF2b,61.28571,5.60915
BC1a,85.28571,8.31440
BC1b,79.71429,12.29540
rBC1a,66.14286,7.40472
rBC1b,55.66667,8.66282
BC2a,33.14286,6.88486
BC2b,37.85714,4.32285
rBC2a,60.71429,6.14009
rBC2b,48.42857,9.31680
