P1,34.28571,7.67716
P2,34.14286,2.93930
F1,29.00000,8.07996
rF1,35.33333,9.94876
F2a,38.28571,4.16741
F2b,38.00000,4.11733
rF2a,45.57143,7.31879
rF2b,50.14286,5.81226
BC1a,42.28571,4.76952
BC1b,45.42857,7.36742
rBC1a,27.57143,4.93702
rBC1b,48.71429,20.53883
BC2a,32.85714,8.92676
BC2b,33.85714,7.28805
rBC2a,14.42857,7.05373
rBC2b,29.57143,6.58229
