P1,93.8,4.741659344
P2,58.76,2.980648699
F1,45.29166667,4.656489615
rF1,90.875,6.947868117
F2a,33,3.535533906
F2b,43.7,4.071718174
rF2a,26.09090909,4.53362096
rF2b,37.41666667,4.785486792
BC1a,39.65,3.499830823
BC1b,29.19047619,4.126349158
rBC1a,52.65,5.258714572
rBC1b,46.04761905,3.940918548
BC2a,41.57142857,4.961552862
BC2b,36.76190476,5.556594007
rBC2a,13.5,2.413231073
rBC2b,20.47619048,3.646014816
