P1,9.28571,3.076132
P2,25.71429,9.133179
F1,43.42857,6.293826
rF1,28.00000,3.891382
F2a,18.85714,4.717892
F2b,22.00000,4.482771
rF2a,31.57143,7.060477
rF2b,31.42857,5.158706
BC1a,48.71429,6.490705
BC1b,41.28571,6.610649
rBC1a,18.42857,3.835034
rBC1b,17.85714,3.996597
BC2a,23.57143,7.969756
BC2b,24.85714,6.540819
rBC2a,27.57143,6.159998
rBC2b,25.83333,5.035982
