"x"
35.4211803949081
34.8246920365453
35.8032468043033
36.8785564128281
30.9353667204264
31.9215949772745
34.0119109668638
36.977464139964
30.2315262114708
35.3262422973845
34.5539280546553
34.8491503696752
33.7159409957253
31.9588940770199
29.3402811221031
36.9796575033575
38.2941915631288
30.2302057378257
36.0123749202357
37.1147811206141
37.799785706644
32.548797658584
34.076565271665
34.4804792781446
27.7087201228403
33.2172112496151
36.4752672197257
38.5399693356879
32.5295987958401
34.3269726549819
34.8279618301768
38.7902382768599
32.8607707858992
38.2996595914809
33.6452326369453
34.8323551989865
35.2301588090752
39.8654943869456
33.2142155788981
38.1730055336413
32.0801517967856
32.1291740926363
33.8276234575878
32.0946068359797
30.855141989992
30.8231691627842
31.9222885995186
32.4482043589095
33.205307523886
36.978280002915
31.0252693649317
34.0131737905616
32.1803769900778
38.3084413796322
31.9438612484704
34.7225375691515
34.0519575174087
32.5088161445456
31.6710928024055
37.3656978975729
19.8917829160386
33.4132986312667
35.8329056473757
36.4521409510586
30.9595045754943
28.354636087761
37.4945810774616
38.3087152563285
31.2637519028654
38.0886909492979
27.4602511352901
26.3823562059171
36.1917532910289
37.1965804305817
27.8493986103322
37.1172876658491
30.780786958663
35.1678543556184
35.1295327526629
32.781420694339
31.0150826999337
32.4651426648223
28.3199595422165
30.8854171835545
29.2304432019276
40.4325316545386
33.5560081483123
37.4471148460099
32.9955247086854
39.4823022777016
31.4976046696959
39.8671891760181
35.0682241586717
36.8124022200435
36.4660060100345
30.5510665398248
36.3479396356796
39.7797145653371
36.0092946918485
37.5431698755334
37.1941799548079
31.0162981629154
36.7001502456391
39.2787476142396
35.5587594976544
33.9035139837457
30.4116942431697
35.3844024636603
33.3646730809743
33.1445446244379
30.7406364414836
34.8176171174206
35.2712571139833
25.5184071805196
34.4343205130962
35.3570821724059
29.4824314733819
27.487494218394
35.4306811669858
35.9082845988948
36.7703090147139
38.075975008795
42.0242942018559
36.1764270630127
41.6538219686836
34.646283442698
33.3714725091666
36.0001039334649
34.8722335943871
33.5671137051317
32.8869670484204
34.5621300234261
35.6155357315763
35.8028505942007
38.3079193824233
33.5549656699274
37.4877144048249
35.1828287556783
41.7806395636618
34.5756052997097
35.560397748977
33.8254718183356
37.0970781642922
35.5052840474415
34.16296653359
33.7274990408515
35.3981178266457
35.9105565653549
35.3358279628214
38.6664453716276
33.6182794736117
37.1578717796588
35.5639756284039
41.660098966693
35.0940606152638
32.7376827307015
34.4743804686962
34.9117445909083
32.774979950495
35.5176464657508
33.7377004398915
31.2042648368078
35.2275649374147
34.340152153751
33.3570872492219
30.5076110094235
32.9231656287529
30.8305306484638
32.6695458272064
32.3489202993067
34.5296025673636
33.6238417195094
37.4822330689167
32.1226686704423
33.9670066696778
37.3508620365302
32.2898309462466
30.3320245856582
38.5256731161885
13.5630116663812
35.0027213485793
38.5957713559815
29.3908930962046
26.0403749625677
37.7007996764798
0.365664500240612
31.927181201099
38.0491308575154
34.7328610123058
36.5747368484176
23.8737255415511
36.0277039302048
32.4173933949273
35.3586928473254
23.4705383248912
33.5423434018961
30.9205221639131
23.9383939092124
37.397165490392
