"M","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"40.6323064910943","-7.76580972070508","-0.102695623030025","1.20370547245422","2.10388187759007","1.19586603976228","-16.7739973464168","-10.2242919425773","-1.12824162076439","14.3925533745969","2.17846851152405"
"4.25987370211888","6.06595886177826","2.93579190318634","2.0075746718272","3.38013488071377","2.26429236507681","9.06326868258977","14.1197908333146","2.5609779313632","6.22808594440751","3.69141783834948"
