"M","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"48.7113116034044","-2.9763243254711","1.86443697652905","-0.214973393709827","2.15581257721203","-4.63775327435692","-22.2113050151504","-4.48600157979091","-27.2261928530738","0.108529425812933","2.37215740205639"
"6.92063668640685","3.75086963871358","7.67537092438558","0.614879005840182","2.64821591545175","3.58396840866744","7.57818839842619","6.4520693159014","8.00040664520474","0.394408907616961","2.81741915697549"
