"M","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"41.9215644228455","-1.96470497576673","9.90091404395382","-1.76212465500985","-1.63770161605393","25.5016851029908","-5.30616505544827","-21.7226878294224","4.69689479039656","5.52883910680143","-0.0798574902448591"
"13.2230030279429","3.68424667733717","15.5124072591822","2.95959273034705","3.01030239924633","8.62503240757476","9.38588910562999","25.5722775217482","8.96777480859197","9.93378557425572","1.27944555068176"
