"M","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"27.9126263194832","-4.37954398001825","4.96581061908942","2.59934413566514","1.03376132049301","1.35945229342051","-1.9257710884645","4.43782412551334","4.52250749112193","-1.08961845329433","2.22265337958756"
"5.85149003602347","6.54608317617548","8.382069796575","3.7048045832807","2.15685859274392","2.51377853122992","4.13198414028645","8.51124521578355","7.32772637196629","2.49536183374387","5.30017480502482"
