"","Aa","Ad","Ca","Mea","Med","AaAa","AaAd","AdAd","CaAa","CaAd"
"392","0","6.48006889382492","-3.51993110617508","0","0","0","0","0","-3.51993110617508","0"
"393","0","0","-5","-5","0","0","-5","0","0","0"
"394","-5","0","0","0","-5","0","-5","0","0","0"
"395","0","0","0","0","0","0","5.00000000000002","5","4.99999999999999","0"
"396","0","0","0","0","5","0","-5","0","5","0"
"397","0","4.99999999999999","0","0","0","0","0","-4.99999999999999","0","5"
"398","5","0","0","4.59438051628783","0","5","0","0","0","0"
"399","0","0","-3.12316181498863","0","-6.87683818501138","0","0","0","0","5.00000000000001"
"400","0","0","0","5","-5","5","0","0","0","0"
"401","0","0","0.431099786718032","0","0","0","0","5","0","-5"
"402","0","5.00000000000001","0","4.99999999999999","0","0","-4.99999999999999","0","0","0"
"403","0","0","0","0.516430506160275","0","0","0","-13.9671389876795","-0.516430506160274","0"
"404","0","0","0","-5","0","0","0","-5","0","5"
"405","0","6.96779499479728","0","0","0","-4.2128820020811","0","4.21288200208109","0","0"
"406","0","0","0","0","0","0","-5","5","-5","0"
"407","0","0","6.58134888180351","0","3.41865111819649","-5","0","0","0","0"
"408","0","0","-5","0","0","5","4.99999999999999","0","0","0"
"409","-4.94850228396398","4.94850228396398","0","0","0","0","-5.00000000000001","0","0","0"
"410","2.47833961008742","0","0","0","-2.04539128000424","0","0","0","-2.47833961008742","0"
"411","0","-5","0","0","5","0","0","0","0","5"
"412","0","-4.14951491285728","-4.14951491285728","0","0","0","0","0","0","4.14951491285728"
"413","0","0","0","0","-4.87532309343791e-15","0","0","5","0","0"
"414","5","0","-1.55805410903058","-8.44194589096942","0","0","0","0","0","0"
"415","0","0","7.3722587586483","2.62774124135171","0","0","0","-5","0","0"
"416","-5","0","0","0","0","0","0","0","0","0"
"417","0","0","4.3487082550084","0","5.6512917449916","0","5","0","0","0"
"418","0","0","0","0","0","-5","-5","0","0","-5"
"419","4.99999999999999","5.00000000000002","0","0","0","0","0","-5.00000000000001","0","0"
"420","4.99999999999999","0","0","-4.99999999999999","0","0","4.99999999999999","0","0","0"
"421","0","0","0","0","0","0","5.00000000000001","5","4.99999999999999","0"
"422","0","0","0","-5","0","0","-5","0","0","-5"
"423","-5","-5","0","0","5","0","0","0","0","0"
"424","5","0","0","-5","0","5","0","0","0","0"
"425","0","4.99999999999997","0","0","0","0","5","5.00000000000002","0","0"
"426","0","-5","5.28490844968062","0","4.71509155031938","0","0","0","0","0"
"427","-5","0","0","0","-5","0","0","0","-5","0"
"428","-5","0","0","0","0","0","0","0","0","0"
"429","0","0","0","0","5","-5.00000000000001","0","0","0","5"
"430","0","0","5","0","0","5","-4.99999999999999","0","0","0"
"431","-5","0","0","0","0","-5","4.99999999999999","0","0","0"
"432","0","7.50000000000001","0","0","7.5","0","0","0","0","0"
"433","-4.99999999999999","5","0","0","0","0","-5.00000000000002","0","0","0"
"434","0","-5","-5","0","0","0","0","0","0","-5"
"435","5","0","0","5","0","0","-4.99999999999999","0","0","0"
"436","-5","0","0","0","-5","0","4.99999999999999","0","0","0"
"437","4.54469416965065","0","0","0","0","0","0","0","-4.54469416965065","-5.45530583034934"
"438","0","-4.70105276915007","0","-3.48226601153035","-3.48226601153035","0","0","0","0","0"
"439","4.99999999999999","0","0","-5","0","0","0","0","5","0"
"440","0","5.00000000000002","0","-5","0","0","0","-5.00000000000002","0","0"
"441","0","-7.49999999999999","0","0","0","0","0","0","0","0"
"442","0","0","0","0","5","-5.00000000000001","0","0","0","5"
"443","0","0","0","-5","0","0","0","-4.99999999999999","4.99999999999999","0"
"444","-4.9301451153095","0","0","4.93014511530949","0","0","0","4.86029023061899","0","0"
"445","0","0","0","0","5.00000000000001","0","-5","-5","0","0"
"446","0","-2.29159020716278","0","0","-3.96823278016865","0","0","0","5.77134625643326","0"
"447","5","5","0","0","0","0","0","0","5","0"
"448","0","0","-5.01671363852362","0","0","0","0","-5","4.8229257501423","0"
"449","-5","0","0","0","4.35827304751277","0","0","5","0","0"
"450","0","7.97718934738836","0","0","0","0","0","-6.19087573895534","-4.40456213052233","0"
"451","0","0","-1.61792920939804","0","1.61792920939805","0","0","0","-5","0"
"452","0","4.03595002225269","-4.03595002225269","0","0","0","0","5.38561999109893","0","0"
"453","5","0","0","0","5","0","-5.00000000000001","0","0","0"
"454","0","-5.00000000000005","5","0","0","0","0","5.00000000000004","0","0"
"455","0","0","0","2.5","0","0","0","0","0","0"
"456","0","-5.00000000000004","4.87734575185596","0","0","0","0","5.00000000000004","0","0"
"457","4.40953381225558","-4.40953381225557","0","0","5.15057688911137","0","0","0","0","0"
"458","-5","5","0","0","0","0","4.99999999999999","0","0","0"
"459","-0.196245216848326","0","0.196245216848326","0","0","0","0","0","0","-0.196245216848326"
"460","0","0","3.98534095264665","0","0","0","4.99999999999999","0","-4.99999999999999","0"
"461","0","5","0","0","0","0","0","5","0","0"
"462","-5","0","0","3.19527855619536e-17","0","0","0","0","0","0"
"463","5","0","0","0","-5","0","0","0","0","-5"
"464","0","0","5","0","0","0","0","-5","0","5.00000000000001"
"465","0","0","0","0","5","4.99999999999999","0","0","-5.00000000000001","0"
"466","0","0","0","0","3.58100653414282","0","0","0","3.58100653414282","-3.58100653414282"
"467","0","0","0","5","0","0","5","0","-5","0"
"468","0","0","0","0","-5","0","5","-5","0","0"
"469","0","0","0","-5","0","-4.99999999999999","0","-5","0","0"
"470","3.84672929639802","6.15327070360198","0","0","0","0","0","0","-3.84672929639801","0"
"471","0","-2.93304213711768","0","0","5.41339157257647","0","0","0","-4.58660842742354","0"
"472","5","0","-5","0","0","0","5.00000000000001","0","0","0"
"473","0","0","0","4.55672930033218","0","0","0","4.11345860066438","-4.55672930033218","0"
"474","0","0","0","5","0","-5.00000000000001","0","-5.00000000000001","0","0"
"475","0","-2.62732917175426","0","-1.72652322868442","0","0","0","0","0","1.8851848414954"
"476","0","-1.01625463895543","0","5","0","0","0","0","0","1.01625463895543"
"477","-5","0","0","0","8.27899496842145e-17","0","0","0","0","0"
"478","0","0","-5","0","0","0","0","-5","5","0"
"479","0","0","3.68880474496446","0","0","0","0","0","3.68880474496446","6.31119525503554"
"480","0","0","0","0","5","5.00000000000002","0","0","0","5"
"481","0","0","0","-5","0","6.7479997441435","0","0","-4.12600012792824","0"
"482","0","0","3.43195428610702","0","0","-4.99999999999999","4.99999999999999","0","0","0"
"483","0","0","0","0","1.7250312505665","-5.00000000000001","0","-5.00000000000001","0","0"
"484","5","0","0","0","-5","5","0","0","0","0"
"485","0","0","0","0","-4.88997556013684","0","-5","5","0","0"
"486","0","-5","0","5","0","-4.99999999999999","0","0","0","0"
"487","0","0","0","-4.48961857560817","0","-4.99999999999999","0","0","-5","0"
"488","-5.00000000000001","0","0","0","0","0","0","4.01652903576021","-4.5082645178801","0"
"489","5.00000000000001","0","0","0","0","-4.99999999999999","-5.00000000000003","0","0","0"
"490","0","-18.6806120659954","0","0","0","-4.47224482639816","0","0","0.263877586800919","0"
"491","0","-4.42548986304866","5.17099263339731","0","0","0","0","0","-4.69450153208469","0"
"492","0","0","0","1.11761386636237e-18","0","0","0","0","0","5"
"493","-4.99999999999999","0","0","0","0","5.00000000000001","0","5","0","0"
"494","0","-4.99999999999998","0","0","5","0","0","4.99999999999998","0","0"
"495","0","0","4.99999999999999","0","0","5","0","0","0","5.00000000000001"
"496","0","0","-5","0","0","0","0","5","5.00000000000001","0"
"497","0","0","0","0","0","0","0","4.84613741863007","5.07693129068497","-5"
"498","0","0","0","0.384066455438503","0","0","0","0","0.384066455438501","-0.384066455438503"
"499","0","0","0","0","-3.58168092807332","0","0","-7.83663814385339","-3.58168092807332","0"
"500","0","0","0","0","-5","-5","-5","0","0","0"
"501","0","0","5.56532228966739","0","4.43467771033261","0","0","5","0","0"
"502","0","0","-0.106088002113833","0.106088002113833","0","0","-5.00000000000001","0","0","0"
"503","0","0","0","0","0","0","0","0","-9.99999999999999","0"
"504","0","0","0","0","10","-5","0","0","0","0"
"505","0","0","0","0","-5","5.00000000000001","0","-4.99999999999999","0","0"
"506","0","0","5.07367611728963","0","4.92632388271037","0","4.99999999999999","0","0","0"
"507","0","0","5","0","0","0","0","-5","0","5"
"508","0","0","0","0","0","4.99999999999999","5","0","0","5"
"509","0","0","0","-5","0","5","5","0","0","0"
"510","0","-4.71522975930221","-4.71522975930221","0","0","0","-5","0","0","0"
"511","0","0","10","0","0","0","0","0","0","0"
"512","0","5.00000000000002","0","0","0","0","-5","-5.00000000000001","0","0"
"513","0","0","0","0","5","-5.00000000000001","0","0","5.00000000000001","0"
"514","0","0","0","0","0","0","-5.00000000000001","0","-5","-5"
"515","0","4.88677097910699","0","2.4949827383767e-15","-2.30721597741726e-15","0","0","0","0","0"
"516","0","0","-5.18432183810146e-16","0","0","0","0","0","0","-5"
"517","0","5.00000000000002","0","5","0","0","0","-5.00000000000001","0","0"
"518","-5","0","5","0","0","0","0","0","-5","0"
"519","-5.23112215415764","-4.76887784584236","-4.76887784584236","0","0","0","0","0","0","0"
"520","0","0","0","-4.40938447835367","0","0","-4.99999999999999","-4.99999999999999","0","0"
"521","-6.31109429015673","0","0","0","-3.68890570984327","0","0","0","0","3.68890570984327"
"522","0","0","0","5","0","0","4.99999999999999","0","0","5"
"523","0","0","0","-5","5.00000000000001","0","0","-4.99999999999999","0","0"
"524","0","0","-0.289623705005129","0","0","-4.99999999999999","0","0","0","3.6643563947259"
"525","0","0","9.41643905103216","0","0","0","0","0","-0.40248782976939","0.402487829769391"
"526","4.99999999999999","0","0","0","0","0","5.00000000000001","-5","0","0"
"527","7.79009092196294","2.20990907803704","0","0","0","0","0","0","2.20990907803704","0"
"528","5.00000000000001","0","0","0","0","0","4.99999999999999","5","0","0"
"529","0","-5","0","0","1.2260831668025e-17","0","0","0","0","0"
"530","0","0","0","0","0","0","0","0","0","0"
"531","0","0","0","4.99999999999999","0","4.99999999999998","0","4.99999999999999","0","0"
"532","-5","0","0","0","4.80231796080855","0","-5.00000000000001","0","0","0"
"533","5","0","4.82163673141713","0","0","-5","0","0","0","0"
"534","5","0","-0.162375900904898","0.162375900904897","0","0","0","0","0","0"
"535","5","0","0","0","0","0","-4.99999999999999","5","0","0"
"536","0","5","-5","-5","0","0","0","0","0","0"
"537","4.32141322818781","0","0","-3.44701302732166","6.55298697267834","0","0","0","0","0"
"538","5","0","0","0","5","-5","0","0","0","0"
"539","5","0","-5","0","0","0","5","0","0","0"
"540","0","-5","-5","0","0","-5","0","0","0","0"
"541","0","0","0","0","-4.99999999999999","0","0","0","4.79400829814619","-4.79400829814618"
"542","0","0","0","-5","0","5","-5","0","0","0"
"543","0","-5.00000000000001","0","0","0","-5.00000000000002","0","0","0","5"
"544","0","0","0","0","-5","-5","0","0","0","-5"
"545","0","0","5.79223963192707","4.20776036807292","-5.79223963192707","0","0","0","0","0"
"546","-5.00000000000001","0","2.48037607070514e-16","0","-1.01471684659882e-17","0","0","0","0","0"
"547","0","0","0","-6.90202323172511e-16","0","0","0","-5","0","0"
"548","0","0","0.132921999206233","0","-0.132921999206234","0","0","0","0","5"
"549","-5","0","0","0","-5","0","0","0","-5","0"
"550","-5","0","1.95471897776633","0","8.04528102223367","0","0","0","0","0"
"551","0","0","0","-5","0","0","5.00000000000002","0","4.99999999999999","0"
"552","0","2.87226541195596","2.87226541195596","0","0","0","0","0","-7.12773458804403","0"
"553","0","5","0","-5","0","-5","0","0","0","0"
"554","0","0","-0.0870313692864345","0.0870313692864345","0","0","0","-5.35773481047413","0","0"
"555","0","0","0","1.34490005070578","1.34490005070578","0","0","0","-4.58394230132172","0"
"556","0","0","0","0","0","5","0","0","0","0"
"557","-5.00000000000001","0","0","-6.56559387450862","3.43440612549138","0","0","0","0","0"
"558","-5","0","0","0","0","0","0","4.00700283162663","-4.50350141581332","0"
"559","0","0","9.99999999999999","0","0","0","0","0","0","0"
"560","5","-5","0","0","-5","0","0","0","0","0"
"561","2.57474281981059","-2.57474281981059","0","-2.57474281981059","0","0","0","0","0","0"
"562","-5","0","-5","0","0","0","0","5","0","0"
"563","0","0","-5","0","0","-5","5","0","0","0"
"564","0","0","0","0","0","0","0","0","5.00000000000001","0"
"565","0","0","0","0","5","0","0","5.00000000000001","0","-5"
"566","0","3.71803734594734","0","0","4.74360746918947","0","0","5.51278506162107","0","0"
"567","4.99999999999999","0","0","0","-4.85731394918141","0","-4.99999999999998","0","0","0"
"568","0","4.99999999999999","4.76609582223526","0","0","0","-5.00000000000001","0","0","0"
"569","0","0","0","-5","0","4.99999999999999","0","5","0","0"
"570","0","-5.00000000000002","5","0","0","4.99999999999997","0","0","0","0"
"571","0","0","-7.26592926519641","0","-2.73407073480359","-5","0","0","0","0"
"572","0","0","0","0","4.99999999999999","-5","0","-5.00000000000001","0","0"
"573","0","-5","0","0","4.56859543019273","-5","0","0","0","0"
"574","0","0","-6.24890181161289e-16","0","-2.24244915052629e-16","0","4.99999999999999","0","0","0"
"575","0","0","0.161667943994413","0","0","-3.76344458929959","0","3.76344458929959","0","0"
"576","0","0","-4.22203303864103","0","0","5.00000000000001","0","5.00000000000001","0","0"
"577","0","-5.00000000000001","4.23140538915761","0","-4.23140538915761","0","0","0","0","0"
"578","5","0","0","0","0","0","0","0","5","-5"
"579","0","0","0","8.89434976448069","-1.10565023551929","0","0","0","0","5"
"580","-5","0","0","0","0","5.00000000000001","0","0","-5.00000000000001","0"
"581","0","0","0","0","5","5","5","0","0","0"
"582","0","-4.93137197982366","-6.89159733539238","0","-3.03977464443128","0","0","0","0","0"
"583","0","0","-0.308944290517321","0","0","0","0","0","-0.308944290517321","-9.69105570948267"
"584","0","-5","0","0","-5","0","0","0","0","5"
"585","0","0","0","0","0","0","0","0","0","4.74877417971188e-19"
"586","0","20","0","0","0","0","0","0","0","0"
"587","5.00000000000001","0","0","0","0","-4.99999999999999","-5.00000000000002","0","0","0"
"588","-5","0","0","0","0","0","-5","0","5","0"
"589","5","0","0","5","5","0","0","0","0","0"
"590","0","0","0","-3.99536674073897","-3.99536674073897","0","0","0","5","0"
"591","-4.61178670875224","0","0","-2.00958855309283e-16","0","0","0","0","0","0"
"592","0","0","-10","0","0","-5.00000000000001","0","0","0","0"
"593","5","0","-0.114143047421206","0.114143047421206","0","0","0","0","0","0"
"594","0","0","4.89944144167059","0","0","5.47949936215754","0","0","-4.76025031892124","0"
"595","0","4.99999999999999","0","0","-5","0","5","0","0","0"
"596","-1.37034309530598","0","1.37034309530598","0","0","0","0","0","1.37034309530598","0"
"597","0","0","0","-3.02080221842766e-17","0","0","5","0","0","0"
"598","0","0","0","0","3.96806402612229","2.93612805224459","0","-2.93612805224456","0","0"
"599","0","4.99999999999998","0","0","-4.88768797652997","4.99999999999997","0","0","0","0"
"600","0","0","-4.54677066078419","0","0","0","-5","0","0","-5.00000000000001"
"601","0","0","0","0","4.99999999999999","0","-5.00000000000001","0","0","5"
"602","0","0","4.53101977060809","0","0","0","-5","0","0","5"
"603","0","0","0","0","-5","-5.00000000000001","0","-5","0","0"
"604","0.123018795867254","0","0","0","0","-4.68820660929858","0","0","0","0.123018795867254"
"605","-5","0","0","-5","0","5","0","0","0","0"
"606","0","0","0","-1.40081615174364","0","5.00000000000001","0","5.00000000000001","0","0"
"607","0","11.6965661474146","0","0","6.33931322948292","0","0","0","-3.66068677051709","0"
"608","0","4.61522493033006","0","4.94819102876407","0","-5.1331864393736","0","0","0","0"
"609","0","-5","0","5","0","0","0","0","-5","0"
"610","-5","0","0","0","0","0","5.00000000000001","-5","0","0"
"611","0","0","-4.1024593185579","0","0","0","4.99999999999998","0","-4.10245931855789","0"
"612","-5.00000000000001","0","0","0","-5","0","0","5.00000000000001","0","0"
"613","0","0","0","0","0","-5.00000000000001","5","-5","0","0"
"614","0","5","0","0","0","-4.99999999999999","0","0","0","-5"
"615","0","-5","0","0","0","0","5","0","5","0"
"616","0","0","0","0","-4.67495987508399","0","0","0","-4.67495987508399","4.67495987508399"
"617","0","0","0","0","-5","-5","0","-5","0","0"
"618","0","4.99999999999999","0","0","0","-5.00000000000001","-5.00000000000001","0","0","0"
"619","0","0","0","10","0","0","0","0","-5","0"
"620","5","0","0","0","0","-5","0","0","-5","0"
"621","0","0","-10","0","0","0","0","0","0","0"
"622","0","0","0","0","0","-0.117211482238239","0","0.117211482238239","7.44139425888088","0"
"623","0","0","-5.00000000000001","0","0","0","-4.99999999999999","0","0","5.00000000000001"
"624","2.05361983953842","-2.05361983953842","7.63336829765659","0","0","0","0","0","0","0"
"625","0","0","-2.02115169100766e-15","0","0","0","0","0","0","0"
"626","5","0","0","0","0","0","-5","-5","0","0"
"627","0","6.12454831289725","0","0","0","-0.550180674841095","0","-9.4498193251589","0","0"
"628","-5","0","0","0","0","-5","5","0","0","0"
"629","0","0","0","0","-5","0","0","-5","0","5"
"630","0","0","0","0","1.11021144755257e-15","0","0","-5","0","0"
"631","0","0","0","0","5","0","0","5","0","-5"
"632","0","5","0","0","0","-5.00000000000001","-5","0","0","0"
"633","0","0","0","0","0","-5","0","-5","5","0"
"634","5","0","0","0","5","0","5","0","0","0"
"635","5","0","0","0","5","-5","0","0","0","0"
"636","0","-1.26375948295651","0","0","0","0","0","0","8.73624051704348","1.26375948295651"
"637","0","5.00000000000001","0","5","0","0","5","0","0","0"
"638","0","6.43736826636752","0","0","0","0","0","0.425052693452996","-2.71252634672649","0"
"639","0","5","6.5839390053578e-17","0","1.94395365569249e-16","0","0","0","0","0"
"640","0","0","-4.83699370581875","0","0","0","0","5.00000000000001","0","5.00000000000001"
"641","0","0","0","0","0","0","0","0","0","-5"
"642","-5","0","0","0","0","0","5.00000000000001","-5","0","0"
"643","-2.65910252159475","0","0","0","0","0","0","0","2.65910252159475","0"
"644","10","0","0","0","0","0","0","0","0","0"
"645","0","0","-1.49315224853873e-16","-1.59528990892373e-16","5.271401538894e-16","0","0","0","0","0"
"646","0","0","0","0","0","-5","-4.99999999999999","0","0","5"
"647","0","0","-5","0","0","5","0","-5","0","0"
"648","0","0","0","0","0","0","0","4.99999999999999","-3.93723760636891","3.93723760636891"
"649","0","5.09566326858087","0","0","-4.90433673141913","0","0","0","0","4.90433673141913"
"650","-5.00000000000001","0","0","0","0","0","0","-5","0","5"
"651","0","3.96006138792189","0","0","0","0","0","-4.58402455516876","-5.20798772241563","0"
"652","5","0","0","0","0","4.99999999999999","0","-5","0","0"
"653","0","0","2.8209116416622","0","7.17908835833778","0","4.99999999999998","0","0","0"
"654","0","5","-5","0","0","5","0","0","0","0"
"655","0","0","3.30821903682436","0","0","0","0","-5","0","-5"
"656","0","0","0","0","-5","0","0","5","0","5"
"657","0","0","0","0","5","0","-5","-5","0","0"
"658","5","-5","0","0","4.76287063411216","0","0","0","0","0"
"659","0","0","0","5","0","0","-5","-5","0","0"
"660","0","5","-5","0","0","0","0","5","0","0"
"661","0","-5","0","4.90737871263407","0","0","5","0","0","0"
"662","0","0","0","0","6.70991349062652","-1.58017301874699","0","0","6.70991349062652","0"
"663","0","0","3.09639079620991","0","0","0","0","-5","0","5"
"664","0","5","0","5","0","0","0","5.00000000000001","0","0"
"665","0","0","0","4.4751078386207","0","0","0","-5.00000000000001","0","-5.00000000000001"
"666","0","0","0","-4.73679156890211","0","-4.4735831378042","0","0","-4.73679156890212","0"
"667","-5","0","0","0","-5","0","0","-5","0","0"
"668","0","0","0","-4.93481189488121","0","0","0","5","0","5"
"669","0","0","0","0","0","0","5","-5","0","-5"
"670","-0.575075553053959","0","0.57507555305396","0","0","5.00000000000001","0","0","0","0"
"671","5","0","0","0","5","0","-4.99999999999999","0","0","0"
"672","0","0","0","0","-5","5","5","0","0","0"
"673","0","-4.99999999999999","0","0","5.00000000000001","0","5","0","0","0"
"674","4.99999999999999","0","0","0","0","-5.00000000000001","0","0","5","0"
"675","0","-4.99999999999999","0","0","0","5.00000000000001","0","0","0","-5"
"676","0","-4.79846594541979","0","0","0","0","0","-5.08061362183208","0","-5"
"677","0","0","0","0","5.25495507978704","-4.49008984042594","0","0","5.25495507978704","0"
"678","0","0","5","0","0","0","0","5","5","0"
"679","0","0","-4.74097569036528","0","0","0","5.00000000000002","0","0","4.74097569036528"
"680","5","0","0","-5","0","0","0","-5","0","0"
"681","0","0","0","0","4.99999999999999","0","0","-5.00000000000001","-5.00000000000002","0"
"682","0","0","5","0","0","0","-5.00000000000001","0","5","0"
"683","0","-5","0","0","0","0","5","0","0","5"
"684","0","-5","0","0","0","5","0","0","-5","0"
"685","-3.76438014396301","0","3.68846289664588","0","0","-5","0","0","0","0"
"686","0","0","0","-4.82762172088612","0","0","-5.00000000000001","4.99999999999999","0","0"
"687","-3.89595081240854","0","0","0","0","0","0","0","3.89595081240854","6.10404918759147"
"688","0","0","0.182917736176505","-0.182917736176505","0","0","0","0","0","-5"
"689","-5.00000000000001","0","0","0","0","0","0","5","5","0"
"690","-5","0","0","-5","0","0","-5","0","0","0"
"691","5","5","0","0","0","0","0","-5","0","0"
"692","5","-5","0","0","-5","0","0","0","0","0"
"693","0","20","0","0","0","0","0","0","0","0"
"694","-5","0","0","0","0","0","0","-5","0","-5.00000000000001"
"695","0","-5","0","4.87523412563088","0","-5","0","0","0","0"
"696","-5","0","0","0","2.38318866679805","5","0","0","0","0"
"697","0","0","5","0","0","0","5","-5","0","0"
"698","5.00000000000001","0","0","0","0","0","0","4.99999999999999","5","0"
"699","0","5","0","5","-5","0","0","0","0","0"
"700","0","0","1.21693884864162e-17","4.22395005796541e-16","0","0","0","0","0","-5"
"701","0","0","0","0","0","4.99999999999999","0","-5","0","5"
"702","0","0","0","0","0","4.99999999999999","4.99999999999998","-5.00000000000001","0","0"
"703","0","0","0","0","0","5.00000000000001","0","5","0","5"
"704","0","0","0","0","5","0","0","0","0","0"
"705","0.655726143396484","-0.655726143396483","0","0","0","0","0","5","0","0"
"706","-5","0","0","0","0","-5.00000000000001","0","0","-5","0"
"707","0","0","0","4.80316731535901","0","0","0","4.60633463071802","-4.803167315359","0"
"708","0","0","0.370403995224425","-0.370403995224425","0","0","0","-5","0","0"
"709","0","0","0","0","0","0","0","0","0","0"
"710","-5","0","0","0","5","-5","0","0","0","0"
"711","0","0","0.646486465232284","0","0","0","0","0","-9.35351353476772","-0.646486465232284"
"712","0","0","-5.00000000000001","0","0","0","-4.99999999999999","0","0","5.00000000000001"
"713","0","0","0","0","0","-5","0","-5","0","-5"
"714","0","0","0","5.00000000000001","0","0","-5.00000000000002","0","0","5"
"715","0","-5","0","0","0","4.99999999999999","0","0","0","5"
"716","5","0","0","0","0","5","0","-5","0","0"
"717","0","0","0","0","0","0","4.99999999999999","-5","0","-5"
"718","0","0.0162741693336433","0","0","-5.99674516613329","0","0","-3.00650966773348","0","0"
"719","0","0","0","0","-5","0","5","5","0","0"
"720","0","-5","0","0","0","5","0","0","0","-5"
"721","5","0","0","4.71128005682067","0","0","-4.99999999999999","0","0","0"
"722","0","0","0","-5","0","0","-4.99999999999999","0","-5","0"
"723","0","0","-6.39065092487275","-3.60934907512725","0","0","0","0","0","-5"
"724","0","0","0.25124505726403","0","9.74875494273597","0","0","0","0","5"
"725","0","0","0","0","0","0","5","5","0","5"
"726","0","5","0","0.347170779195739","0.347170779195738","0","0","0","0","0"
"727","5.00000000000001","0","0","5","0","0","0","0","5","0"
"728","3.89614970308297e-16","0","0","0","0","0","0","0","0","-1.19138773709784e-16"
"729","0","0","1.34000483101667","8.65999516898333","-1.34000483101667","0","0","0","0","0"
"730","0","0","0","0","0","-5","0","0","5","5"
"731","0","0","-5","0","0","-4.99999999999999","0","0","0","-5"
"732","0","0","0","1.69905798740837","1.69905798740837","0","-5","0","0","0"
"733","5","0","-5","0","0","0","5.00000000000002","0","0","0"
"734","5","0","-4.89590902036176","0","0","-5.00000000000001","0","0","0","0"
"735","0","0","0","0","0","-5.00000000000001","5","0","5","0"
"736","0","0","-2.92943575390397","0","0","0","0","0","7.07056424609603","2.92943575390397"
"737","-5","0","-5.94026982618384","0","-4.05973017381616","0","0","0","0","0"
"738","0","0","-5","0","0","0","-4.99999999999998","0","4.99999999999999","0"
"739","0","5","0","0","-5","0","-5","0","0","0"
"740","0","0","-5","0","0","5","0","0","5","0"
"741","0","0","0","5","0","-5","0","-5","0","0"
"742","0","0","0","-2.68743903478421","0","-4.99999999999999","0","0","0","-5"
"743","0","0","0","5","0","0","4.99999999999999","0","5","0"
"744","0","-5.00000000000001","0","0","5.00000000000001","0","0","-4.99999999999999","0","0"
"745","0","0","0","-4.89409650217825","0","0","-4.99999999999998","0","5","0"
"746","0","0","0","0","-4.08040472196442","6.62633351903975","0","3.37366648096023","0","0"
"747","0","5.47124268269161","0","0","0","0","0","0","-4.52875731730839","4.52875731730838"
"748","0","5.00000000000001","4.89388199465947","0","5.10611800534053","0","0","0","0","0"
"749","5","0","0","5","0","0","0","0","5","0"
"750","0","0","0","5","0","0","0","5","0","-5"
"751","-5","0","0.0639947102086465","0","-0.0639947102086465","0","0","0","0","0"
"752","0","0","0","0","0","4.5279958626216","0","0","0","-0.236002068689202"
"753","-4.93057594658455","4.93057594658455","0","0","0","0","-5.00000000000001","0","0","0"
"754","0","-5","0","-5","0","4.99999999999999","0","0","0","0"
"755","5","0","4.83677306366525","0","0","0","0","-5","0","0"
"756","0","0","0","0","0","5","0","0","0","0"
"757","5.00000000000001","0","0","0","0","5.00000000000001","0","5.00000000000001","0","0"
"758","5","5","0","0","0","0","-4.99999999999999","0","0","0"
"759","0","0","0","3.86958980068391","-6.13041019931609","0","0","5","0","0"
"760","4.99999999999999","0","0","0","0","4.99999999999999","0","0","-5","0"
"761","0","0","-3.66478538419244","0","-6.33521461580756","0","0","-4.99999999999999","0","0"
"762","-5.00000000000001","0","0","-8.69724958628556","1.30275041371443","0","0","0","0","0"
"763","0","0","0","5","0","0","0","-4.99999999999999","-5","0"
"764","0","0","0","0","0","-5.00000000000001","0","0","0","0"
"765","0","0","5","0","0","0","5.00000000000001","5","0","0"
"766","0","-5","0","0","0","-5","5","0","0","0"
"767","0","-5","0","0","0","0","4.99999999999998","0","5","0"
"768","0","-5","0","0","0","5.00000000000001","-5.00000000000001","0","0","0"
"769","-5","0","0","6.84774809293643","-3.15225190706357","0","0","0","0","0"
"770","0","0","0","0","-5","0","0","-5","5.00000000000001","0"
"771","0","9.8280937647433","0","0","0","0","0","0","-0.171906235256686","0.171906235256685"
"772","0","0","0","0","-3.97475411721414","0","0","2.94950823442831","6.02524588278586","0"
"773","5","0","0","0","0","0","-5","0","0","5"
"774","0","0","0","10","0","0","0","0","0","0"
"775","0","0","0","0","0","-5.00000000000001","5","0","0","-5"
"776","0","0","0","0","5","0","5.00000000000001","0","-5","0"
"777","-5","0","-5","0","0","0","0","0","0","-5"
"778","0.0766686244563425","0","0","0","-4.95648653025187","0","0","0","0","0"
"779","0","0","0","-5","0","-5.00000000000001","0","0","0","-5"
"780","0","17.0810464008716","0","0","0","-0.167581439651364","0","0.167581439651364","0","0"
"781","0","0","0","0","-5.85732911015813","0","0","6.71465822031626","4.14267088984187","0"
"782","0","0","0","0","0","0","0","0","7.50000000000001","0"
"783","0","0","0","-4.72669154689798","0","0","-4.99999999999997","0","4.99999999999999","0"
"784","0","0","5","0","0","4.99999999999998","0","-5.00000000000001","0","0"
"785","0","5","0","0","0","-5","-5","0","0","0"
"786","0","0","1.38373661202877","0","0","0","0","5","0","-5"
"787","-5","0","0","0","-5","0","0","0","5","0"
"788","0","0","-5","0","0","0","5","5","0","0"
"789","0","0","0","3.92121396913729","0","0","5","0","-5","0"
"790","0","5","-5","0","0","0","0","5","0","0"
"791","0","0","0","-0.848316042940188","9.15168395705981","0","0","0","0","5"
"792","0","5.00000000000002","-5","0","0","0","0","-5.00000000000002","0","0"
